DAM1A;SIN;Beitris;MacLise;7.84
DAM1A;SIN;Fanchon;Yanson;6.92
DAM1A;SIN;Kelby;Rings;4.33
DAM1A;SIN;Domingo;Shrive;8.72
DAM1A;SIN;Ethelbert;Randleson;4.36
DAM1A;SIN;Augie;Kroger;4.19
DAM1A;SIN;Eddie;Gout;5.4
DAM1A;SIN;Andie;Ruxton;4.87
DAM1A;SIN;Latia;Avramchik;3.02
DAM1A;SIN;Liesa;Georgeson;6.79
DAM1A;SIN;Park;Olsson;7.59
DAW1;SIN;Dannie;Pardy;0.1
DAW1;SIN;Samantha;Oag;3.49
DAW1;SIN;West;Caillou;0.93
DAW1;SIN;Janek;Jozef;6.48
DAW1;SIN;Carmencita;Penticoot;4.09
DAW1;SIN;Petra;O'Gorman;9.54
DAW1;SIN;Chery;Hamber;8.64
DAW1;SIN;Tobe;Antunes;4.63
DAW1;SIN;Noemi;Lowe;6.51
DAW1;SIN;Mallissa;Divisek;0.15
DAW1;SIN;Gisele;Schimoni;4.71
DAW1;SIN;Rosemaria;Bartens;5.21
DAW1;SIN;Myca;Espada;6.31
DAW1;SIN;Orsola;Lilie;4.57
DAW1;SIN;Bettye;Gottschalk;1.05
DAW1;SIN;Norman;Braunston;5.86
DAW1;SIN;Gianna;Meneyer;9.34
DAW1;SIN;Rafe;Forty;3.32
DAW1;SIN;Paige;Danzey;3.31
DAM1B;SIN;Vevay;Melby;2.74
DAM1B;SIN;Berny;Sives;2.97
DAM1B;SIN;Lishe;Byer;6.33
DAM1B;SIN;Cornelle;Skittles;9.55
DAM1B;SIN;Hew;Rous;7.33
DAM1B;SIN;Marigold;Frowd;1.5
DAM1B;SIN;Karyl;Buzin;5.27
DAM1B;SIN;Marcelo;Gary;5.97
DAM1B;SIN;Fredericka;Carolan;0.4
DAM1B;SIN;Hew;Brittles;8.63
DAM1B;SIN;Waly;Heggison;9.98
DAM1B;SIN;Keefe;Puddicombe;1.69
DAM1B;SIN;Odessa;Seaton;5.17
DAM1B;SIN;Andrea;Attwell;9.6
DAM1B;SIN;Juieta;Emett;0.56
DAM1B;SIN;Reggi;Tynewell;9.75
DAM1B;SIN;Catharina;McGrady;1.35
ASIR1A;FUHA;Judy;Lourenco;6.62
ASIR1A;FUHA;Kevina;McFetrich;4.39
ASIR1A;FUHA;Heidie;Reaper;2.09
ASIR1A;FUHA;Ian;Mannering;4.26
ASIR1A;FUHA;Bird;Larrat;2.38
ASIR1A;FUHA;Goldia;Yakovlev;2.36
ASIR1A;FUHA;Elysee;Achromov;4.48
ASIR1A;FUHA;Prudence;Hurdedge;1.79
ASIR1A;FUHA;Hunter;Riggs;2.06
ASIR1A;FUHA;Parker;Bignell;0.73
ASIR1A;FUHA;Harriet;Eck;1.74
ASIR1A;FUHA;Kate;Jovanovic;9.72
ASIR1A;FUHA;Kasey;Newsham;7.91
ASIR1A;FUHA;Lucita;Bugbird;9.2
ASIR1A;FUHA;Bordy;Caston;8.49
ASIR1A;FUHA;Kissee;Itzkovitch;0.55
ASIR1A;FUHA;Donnell;Fishburn;0.66
ASIR1A;FUHA;Marge;Ducker;7.22
ASIR1A;FUHA;Lorne;Deely;4.5
ASIR1B;FUHA;Susannah;Searston;7.12
ASIR1B;FUHA;Charlena;Gunn;5.21
ASIR1B;FUHA;Cortie;Sallans;7.15
ASIR1B;FUHA;Linnea;Fforde;9.24
ASIR1B;FUHA;Archie;Baylay;9.18
ASIR1B;FUHA;Bel;Wilsee;8.18
ASIR1B;FUHA;Neysa;Drewry;5.62
ASIR1B;FUHA;Consuela;MacNamee;1.71
ASIR1B;FUHA;Zandra;Huygen;0.03
ASIR1B;FUHA;Maurise;Ekell;2.89
ASIR1B;FUHA;Corabella;Ladbury;6.65
ASIR1B;FUHA;Gnni;Vearnals;6.05
ASIR1B;FUHA;Jone;Chidzoy;2.39
ASIR1B;FUHA;Nicolina;Flores;5.72
ASIR1B;FUHA;Lulu;Torbeck;7.09
ASIR1B;FUHA;Maxie;Crewther;9.1
ASIR1B;FUHA;Francis;Gealy;3.75
ASIR1B;FUHA;Barthel;Rees;8.74
ASIR1B;FUHA;Shellie;Doyland;8.4
ASIR1B;FUHA;Evangelia;Tees;8.81
ASIR1B;FUHA;Genni;Northey;2.14
